Ambientalistmo orienta SIM/NÃO/LIBERADO,id_proposicao,id_votacao,nome_proposicao,ementa_proposicao,obj_votacao,votacao_secreta,resumo,tema,cod_sessao,hora,data,data_apresentacao_proposicao,autor,uri_tramitacao
LIBERADO,138847,6069,MSF 62/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome da Senhora VERA LUCIA DOS SANTOS CAMINHA CAMPETTI, Ministra de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto a Barbados.","Escolha da Senhora Vera Lucia dos Santos Caminha Campetti, Ministra de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto a Barbados.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138847/votacoes#votacao_6069,Nao especificado,,,2019-12-11,2019-06-26,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138847
LIBERADO,139544,6070,MSF 81/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei no 11.440, de 29 de dezembro de 2006, o nome do Senhor MARCELO BAUMBACH, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Haiti.","Escolha do Senhor Marcelo Baumbach, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Haiti.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139544/votacoes#votacao_6070,Nao especificado,,,2019-12-11,2019-10-24,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/139544
LIBERADO,139897,6071,PEC 48/2019 (fase 2),"Acrescenta o art. 166-A na Constituição Federal, para autorizar a transferência de recursos federais a Estados, ao Distrito Federal e a Municípios mediante emendas ao projeto de lei orçamentária anual.","Acrescenta o art. 166-A na Constituição Federal, para autorizar a transferência de recursos federais a Estados, ao Distrito Federal e a Municípios mediante emendas ao projeto de lei orçamentária anual.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139897/votacoes#votacao_6071,Organização político-administrativa do Estado,,,2019-12-11,2019-11-22,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/139897
LIBERADO,139897,6072,PEC 48/2019 (fase 2),"Acrescenta o art. 166-A na Constituição Federal, para autorizar a transferência de recursos federais a Estados, ao Distrito Federal e a Municípios mediante emendas ao projeto de lei orçamentária anual.","Acrescenta o art. 166-A na Constituição Federal, para autorizar a transferência de recursos federais a Estados, ao Distrito Federal e a Municípios mediante emendas ao projeto de lei orçamentária anual.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139897/votacoes#votacao_6072,Organização político-administrativa do Estado,,,2019-12-11,2019-11-22,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/139897
LIBERADO,137122,6073,PLP 147/2019,Altera dispositivo da Lei Complementar nº 123 de 14 de dezembro de 2006 que “Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte”.,"Altera dispositivo da Lei Complementar nº 123, de 2006, que ""Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte"" (amplia a representação das Microempresas no Comitê Gestor do Simples Nacional).",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137122/votacoes#votacao_6073,Tributação,,,2019-12-11,2019-06-03,Jorginho Mello PL / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/137122
LIBERADO,138177,6074,MPV 893/2019,Transforma o Conselho de Controle de Atividades Financeiras na Unidade de Inteligência Financeira.,"Dispõe sobre o Conselho de Controle de Atividades Financeiras (Coaf), de que trata o art. 14 da Lei nº 9.613, de 1998.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138177/votacoes#votacao_6074,Organização político-administrativa do Estado,,,2019-12-17,2019-08-20,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138177
LIBERADO,124513,6075,PLS 796/2015,"Altera a redação do art. 1º da Lei Complementar nº 146, de 25 de junho de 2014, para estender a estabilidade provisória no emprego para as empregadas adotantes ou que venham a obter a guarda judicial para fins de adoção.",Estende a estabilidade provisória no emprego para as empregadas adotantes ou que venham a obter a guarda judicial para fins de adoção.,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/124513/votacoes#votacao_6075,"Família, proteção a crianças, adolescentes, mulheres e idosos",,,2020-02-11,2015-12-17,Roberto Rocha PSB / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/124513
LIBERADO,141114,6082,PDL 88/2020,"Reconhece, para os fins do art. 65 da Lei Complementar nº 101, de 4 de maio de 2000, a ocorrência do estado de calamidade pública, nos termos da solicitação do Presidente da República encaminhada por meio da Mensagem nº 93, de 18 de março de 2020.",Votação do PDL 88/2020,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141114/votacoes#votacao_6082,Nao especificado,,,2020-03-20,2020-03-19,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141114
LIBERADO,139427,6076,MPV 899/2019,Dispõe sobre a transação nas hipóteses que especifica.,"Votação do PLV n. 2, de 2020",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139427/votacoes#votacao_6076,Tributação,,,2020-03-24,2019-10-17,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/139427
LIBERADO,141109,6077,PLP 232/2019,"Dispõe sobre a transposição e a transferência de saldos financeiros constantes dos Fundos de Saúde dos Estados, do Distrito Federal e dos Municípios, provenientes de repasses federais.","Votação do Projeto de Lei Complementar nº 232, de 2019, e Emendas",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141109/votacoes#votacao_6077,Saúde,,,2020-03-25,2020-03-20,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141109
LIBERADO,141110,6083,PL 668/2020,"Dispõe sobre a proibição de exportações de produtos médicos, hospitalares e de higiene essenciais ao combate à epidemia de coronavírus no Brasil.","Votação da Emenda nº 3 (Substitutivo) ao Projeto de Lei nº 668, de 2020",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141110/votacoes#votacao_6083,Saúde,,,2020-03-25,2020-03-20,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141110
LIBERADO,141270,6079,PL 1066/2020,"Altera a Lei nº 8.742, de 7 de dezembro de 1993, para dispor sobre parâmetros adicionais de caracterização da situação de vulnerabilidade social, para fins de elegibilidade ao Benefício de Prestação Continuada (BPC), e estabelece medidas excepcionais de proteção social a serem adotadas durante o período de enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, a que se refere a Lei nº 13.979, de 6 de fevereiro de 2020.",Votação do PL 1066/2020,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141270/votacoes#votacao_6079,Assistência social,,,2020-03-30,2020-03-27,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141270
LIBERADO,141219,6080,PL 1006/2020,"Dispõe sobre a prestação de auxílio financeiro pela União às santas casas e hospitais sem fins lucrativos que participam de forma complementar do Sistema Único de Saúde (SUS), no exercício de 2020, com o objetivo de permitir-lhes atuarem de forma coordenada no combate à pandemia do Coronavírus.",Votação do PL 1006/2020,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141219/votacoes#votacao_6080,Saúde,,,2020-03-31,2020-03-26,José Serra PSDB / SP,https://www25.senado.leg.br/web/atividade/materias/-/materia/141219
LIBERADO,141174,6081,PL 873/2020,"Altera a Lei n. 10.835/2004, para instituir a Renda Básica de Cidadania Emergencial e ampliar benefícios aos inscritos no Programa Bolsa Família e aos cadastrados no CadÚnico, em casos de epidemias e pandemias.",Votação do PL 873/2020,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141174/votacoes#votacao_6081,Assistência social,,,2020-04-01,2020-03-24,Randolfe Rodrigues REDE / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/141174
LIBERADO,141306,6084,PL 1179/2020,Dispõe sobre o Regime Jurídico Emergencial e Transitório das relações jurídicas de Direito Privado (RJET) no período da pandemia do Coronavírus (Covid-19).,"Votação da Emenda nº 85 ao Projeto de Lei nº 1179, de 2020, destacada",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141306/votacoes#votacao_6084,Direito civil e processual civil,,,2020-04-03,2020-03-30,Antonio Anastasia PSD / MG,https://www25.senado.leg.br/web/atividade/materias/-/materia/141306
LIBERADO,141363,6085,PL 1282/2020,Institui o Programa Nacional de Apoio as Microempresas e Empresas de Pequeno Porte – PRONAMPE para o desenvolvimento e fortalecimento dos pequenos negócios.,"Votação do Projeto de Lei nº 1282, de 2020.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141363/votacoes#votacao_6085,"Indústria, comércio e serviço",,,2020-04-07,2020-04-01,Jorginho Mello PL / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/141363
LIBERADO,139736,6086,MPV 903/2019,"Autoriza a prorrogação de contratos por tempo determinado do Ministério da Agricultura, Pecuária e Abastecimento.","Votação da Medida Provisória nº 903, de 2019.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139736/votacoes#votacao_6086,Licitação e contratos,,,2020-04-14,2019-11-07,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/139736
LIBERADO,141321,6087,PL 1194/2020,Dispõe sobre o combate ao desperdício de alimentos e a doação de excedentes de refeições prontas para o consumo e dá outras providências.,"Votação do Projeto de Lei nº 1194, de 2020.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141321/votacoes#votacao_6087,Desenvolvimento social e combate à fome,,,2020-04-14,2020-03-31,Fernando Collor PROS / AL,https://www25.senado.leg.br/web/atividade/materias/-/materia/141321
LIBERADO,141443,6088,PEC 10/2020,"Institui regime extraordinário fiscal, financeiro e de contratações para enfrentamento da calamidade pública nacional decorrente de pandemia internacional; e dá outras providências.","Votação da Emenda nº 63 (Substitutivo) do Relator à PEC nº 10, de 2020, ressalvados os destaques (1º Turno)",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141443/votacoes#votacao_6088,Planejamento e orçamento,,,2020-04-15,2020-04-06,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141443
LIBERADO,141443,6089,PEC 10/2020,"Institui regime extraordinário fiscal, financeiro e de contratações para enfrentamento da calamidade pública nacional decorrente de pandemia internacional; e dá outras providências.","Votação da Emenda nº 42 à Proposta de Emenda à Constituição nº 10, de 2020, destacada",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141443/votacoes#votacao_6089,Planejamento e orçamento,,,2020-04-15,2020-04-06,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141443
LIBERADO,141443,6090,PEC 10/2020,"Institui regime extraordinário fiscal, financeiro e de contratações para enfrentamento da calamidade pública nacional decorrente de pandemia internacional; e dá outras providências.","Votação da Emenda nº 46 à Proposta de Emenda à Constituição nº 10, de 2020, destacada",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141443/votacoes#votacao_6090,Planejamento e orçamento,,,2020-04-15,2020-04-06,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141443
LIBERADO,141443,6091,PEC 10/2020,"Institui regime extraordinário fiscal, financeiro e de contratações para enfrentamento da calamidade pública nacional decorrente de pandemia internacional; e dá outras providências.","Votação da Art. 6º do Substitutivo à Proposta de Emenda à Constituição nº 10, de 2020, destacado",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141443/votacoes#votacao_6091,Planejamento e orçamento,,,2020-04-15,2020-04-06,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141443
LIBERADO,141443,6092,PEC 10/2020,"Institui regime extraordinário fiscal, financeiro e de contratações para enfrentamento da calamidade pública nacional decorrente de pandemia internacional; e dá outras providências.","Votação da Redação proposta pelo Relator, em substituição às Emendas nºs 34 e 45 à PEC nº 10/2020 (1º Turno)",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141443/votacoes#votacao_6092,Planejamento e orçamento,,,2020-04-15,2020-04-06,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141443
LIBERADO,141443,6093,PEC 10/2020,"Institui regime extraordinário fiscal, financeiro e de contratações para enfrentamento da calamidade pública nacional decorrente de pandemia internacional; e dá outras providências.","Votação da Proposta de Emenda à Constituição nº 10, de 2020 (2º Turno)",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141443/votacoes#votacao_6093,Planejamento e orçamento,,,2020-04-17,2020-04-06,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141443
